index,geometry,인구수,건물수,공시지가,교통혼잡도,주차구획수,불법주정차,행정동명
710,"POLYGON ((14152660.15896217 4278340.16761297, 14152760.15896217 4278340.16761297, 14152760.15896217 4278240.16761297, 14152660.15896217 4278240.16761297, 14152660.15896217 4278340.16761297))",145.0,40.0,593669.83,0.5566337387843439,,,금암1동
711,"POLYGON ((14152660.15896217 4278240.16761297, 14152760.15896217 4278240.16761297, 14152760.15896217 4278140.16761297, 14152660.15896217 4278140.16761297, 14152660.15896217 4278240.16761297))",207.0,30.0,608738.05,0.5566337387843439,,,금암1동
712,"POLYGON ((14152660.15896217 4277740.16761297, 14152760.15896217 4277740.16761297, 14152760.15896217 4277640.16761297, 14152660.15896217 4277640.16761297, 14152660.15896217 4277740.16761297))",136.0,31.0,885689.25,0.5566337387843439,,,금암1동
713,"POLYGON ((14152660.15896217 4277640.16761297, 14152760.15896217 4277640.16761297, 14152760.15896217 4277540.16761297, 14152660.15896217 4277540.16761297, 14152660.15896217 4277640.16761297))",136.0,31.0,885689.25,0.5566337387843439,,,금암1동
714,"POLYGON ((14152660.15896217 4277540.16761297, 14152760.15896217 4277540.16761297, 14152760.15896217 4277440.16761297, 14152660.15896217 4277440.16761297, 14152660.15896217 4277540.16761297))",660.0,27.0,723718.65,0.7089633370755564,,,금암1동
715,"POLYGON ((14152660.15896217 4276540.16761297, 14152760.15896217 4276540.16761297, 14152760.15896217 4276440.16761297, 14152660.15896217 4276440.16761297, 14152660.15896217 4276540.16761297))",0.0,2.0,681122.22,0.9751342387079542,,,중앙동
716,"POLYGON ((14152660.15896217 4276440.16761297, 14152760.15896217 4276440.16761297, 14152760.15896217 4276340.16761297, 14152660.15896217 4276340.16761297, 14152660.15896217 4276440.16761297))",0.0,0.0,620792.37,0.9751342387079542,,,중앙동
717,"POLYGON ((14152660.15896217 4276340.16761297, 14152760.15896217 4276340.16761297, 14152760.15896217 4276240.16761297, 14152660.15896217 4276240.16761297, 14152660.15896217 4276340.16761297))",32.0,12.0,624747.98,0.9751342387079542,,,중앙동
718,"POLYGON ((14152660.15896217 4276240.16761297, 14152760.15896217 4276240.16761297, 14152760.15896217 4276140.16761297, 14152660.15896217 4276140.16761297, 14152660.15896217 4276240.16761297))",91.0,43.0,624747.98,0.9751342387079542,,,중앙동
719,"POLYGON ((14152660.15896217 4276740.16761297, 14152760.15896217 4276740.16761297, 14152760.15896217 4276640.16761297, 14152660.15896217 4276640.16761297, 14152660.15896217 4276740.16761297))",148.0,44.0,714395.82,0.9751342387079542,,,중앙동
720,"POLYGON ((14152660.15896217 4276640.16761297, 14152760.15896217 4276640.16761297, 14152760.15896217 4276540.16761297, 14152660.15896217 4276540.16761297, 14152660.15896217 4276640.16761297))",119.0,26.0,714395.82,0.9751342387079542,,,중앙동
721,"POLYGON ((14152660.15896217 4279640.16761297, 14152760.15896217 4279640.16761297, 14152760.15896217 4279540.16761297, 14152660.15896217 4279540.16761297, 14152660.15896217 4279640.16761297))",0.0,0.0,0.0,0.5566337387843439,,,금암1동
722,"POLYGON ((14152660.15896217 4279540.16761297, 14152760.15896217 4279540.16761297, 14152760.15896217 4279440.16761297, 14152660.15896217 4279440.16761297, 14152660.15896217 4279540.16761297))",0.0,0.0,0.0,0.5566337387843439,,,금암1동
723,"POLYGON ((14152660.15896217 4279440.16761297, 14152760.15896217 4279440.16761297, 14152760.15896217 4279340.16761297, 14152660.15896217 4279340.16761297, 14152660.15896217 4279440.16761297))",0.0,0.0,0.0,0.5566337387843439,,,금암1동
724,"POLYGON ((14152760.15896217 4279640.16761297, 14152860.15896217 4279640.16761297, 14152860.15896217 4279540.16761297, 14152760.15896217 4279540.16761297, 14152760.15896217 4279640.16761297))",0.0,0.0,0.0,0.6147164680239814,,,금암1동
725,"POLYGON ((14152760.15896217 4279540.16761297, 14152860.15896217 4279540.16761297, 14152860.15896217 4279440.16761297, 14152760.15896217 4279440.16761297, 14152760.15896217 4279540.16761297))",0.0,0.0,0.0,0.5566337387843439,,,금암1동
726,"POLYGON ((14152760.15896217 4279440.16761297, 14152860.15896217 4279440.16761297, 14152860.15896217 4279340.16761297, 14152760.15896217 4279340.16761297, 14152760.15896217 4279440.16761297))",0.0,0.0,479679.03,0.5566337387843439,,,금암1동
727,"POLYGON ((14152760.15896217 4279340.16761297, 14152860.15896217 4279340.16761297, 14152860.15896217 4279240.16761297, 14152760.15896217 4279240.16761297, 14152760.15896217 4279340.16761297))",48.0,2.0,589162.47,0.5566337387843439,,,금암1동
728,"POLYGON ((14152760.15896217 4278840.16761297, 14152860.15896217 4278840.16761297, 14152860.15896217 4278740.16761297, 14152760.15896217 4278740.16761297, 14152760.15896217 4278840.16761297))",146.0,38.0,1110995.51,0.5566337387843439,,,금암1동
729,"POLYGON ((14152760.15896217 4278740.16761297, 14152860.15896217 4278740.16761297, 14152860.15896217 4278640.16761297, 14152760.15896217 4278640.16761297, 14152760.15896217 4278740.16761297))",146.0,39.0,544732.99,0.5566337387843439,,,금암1동
730,"POLYGON ((14152760.15896217 4278640.16761297, 14152860.15896217 4278640.16761297, 14152860.15896217 4278540.16761297, 14152760.15896217 4278540.16761297, 14152760.15896217 4278640.16761297))",136.0,54.0,507796.03,0.5566337387843439,,,금암1동
731,"POLYGON ((14152760.15896217 4278540.16761297, 14152860.15896217 4278540.16761297, 14152860.15896217 4278440.16761297, 14152760.15896217 4278440.16761297, 14152760.15896217 4278540.16761297))",136.0,54.0,573678.39,0.5566337387843439,,,금암1동
732,"POLYGON ((14152760.15896217 4279240.16761297, 14152860.15896217 4279240.16761297, 14152860.15896217 4279140.16761297, 14152760.15896217 4279140.16761297, 14152760.15896217 4279240.16761297))",140.0,31.0,589162.47,0.5566337387843439,,,금암1동
733,"POLYGON ((14152760.15896217 4279140.16761297, 14152860.15896217 4279140.16761297, 14152860.15896217 4279040.16761297, 14152760.15896217 4279040.16761297, 14152760.15896217 4279140.16761297))",140.0,35.0,507436.74,0.5566337387843439,,,금암1동
734,"POLYGON ((14152760.15896217 4279040.16761297, 14152860.15896217 4279040.16761297, 14152860.15896217 4278940.16761297, 14152760.15896217 4278940.16761297, 14152760.15896217 4279040.16761297))",131.0,35.0,507436.74,0.5566337387843439,,,금암1동
735,"POLYGON ((14152760.15896217 4278940.16761297, 14152860.15896217 4278940.16761297, 14152860.15896217 4278840.16761297, 14152760.15896217 4278840.16761297, 14152760.15896217 4278940.16761297))",131.0,35.0,1110995.51,0.5566337387843439,,,금암1동
736,"POLYGON ((14152760.15896217 4278040.16761297, 14152860.15896217 4278040.16761297, 14152860.15896217 4277940.16761297, 14152760.15896217 4277940.16761297, 14152760.15896217 4278040.16761297))",192.0,13.0,1227836.93,0.6147164680239814,,,금암1동
737,"POLYGON ((14152760.15896217 4277940.16761297, 14152860.15896217 4277940.16761297, 14152860.15896217 4277840.16761297, 14152760.15896217 4277840.16761297, 14152760.15896217 4277940.16761297))",0.0,5.0,1227836.93,0.6147164680239814,,,금암1동
738,"POLYGON ((14152760.15896217 4277840.16761297, 14152860.15896217 4277840.16761297, 14152860.15896217 4277740.16761297, 14152760.15896217 4277740.16761297, 14152760.15896217 4277840.16761297))",17.0,10.0,1227836.93,0.6147164680239814,,,금암1동
739,"POLYGON ((14152760.15896217 4277740.16761297, 14152860.15896217 4277740.16761297, 14152860.15896217 4277640.16761297, 14152760.15896217 4277640.16761297, 14152760.15896217 4277740.16761297))",136.0,25.0,1147230.55,0.5566337387843439,,,금암1동
740,"POLYGON ((14152760.15896217 4278440.16761297, 14152860.15896217 4278440.16761297, 14152860.15896217 4278340.16761297, 14152760.15896217 4278340.16761297, 14152760.15896217 4278440.16761297))",108.0,39.0,573678.39,0.5566337387843439,,,금암1동
741,"POLYGON ((14152760.15896217 4278340.16761297, 14152860.15896217 4278340.16761297, 14152860.15896217 4278240.16761297, 14152760.15896217 4278240.16761297, 14152760.15896217 4278340.16761297))",108.0,39.0,587208.87,0.5566337387843439,,,금암1동
742,"POLYGON ((14152760.15896217 4278240.16761297, 14152860.15896217 4278240.16761297, 14152860.15896217 4278140.16761297, 14152760.15896217 4278140.16761297, 14152760.15896217 4278240.16761297))",85.0,30.0,608738.05,0.6147164680239814,,,금암1동
743,"POLYGON ((14152760.15896217 4278140.16761297, 14152860.15896217 4278140.16761297, 14152860.15896217 4278040.16761297, 14152760.15896217 4278040.16761297, 14152760.15896217 4278140.16761297))",192.0,30.0,878871.7,0.6147164680239814,,,금암1동
744,"POLYGON ((14152660.15896217 4276140.16761297, 14152760.15896217 4276140.16761297, 14152760.15896217 4276040.16761297, 14152660.15896217 4276040.16761297, 14152660.15896217 4276140.16761297))",91.0,43.0,609052.9,0.9751342387079542,,,중앙동
745,"POLYGON ((14152660.15896217 4276040.16761297, 14152760.15896217 4276040.16761297, 14152760.15896217 4275940.16761297, 14152660.15896217 4275940.16761297, 14152660.15896217 4276040.16761297))",40.0,18.0,609052.9,0.9751342387079542,,,중앙동
746,"POLYGON ((14152660.15896217 4275940.16761297, 14152760.15896217 4275940.16761297, 14152760.15896217 4275840.16761297, 14152660.15896217 4275840.16761297, 14152660.15896217 4275940.16761297))",0.0,13.0,583266.03,0.9751342387079542,,,중앙동
747,"POLYGON ((14152860.15896217 4279540.16761297, 14152960.15896217 4279540.16761297, 14152960.15896217 4279440.16761297, 14152860.15896217 4279440.16761297, 14152860.15896217 4279540.16761297))",9.0,30.0,0.0,0.6147164680239814,,,금암1동
748,"POLYGON ((14152860.15896217 4279440.16761297, 14152960.15896217 4279440.16761297, 14152960.15896217 4279340.16761297, 14152860.15896217 4279340.16761297, 14152860.15896217 4279440.16761297))",9.0,30.0,479679.03,0.6147164680239814,,,금암1동
749,"POLYGON ((14152860.15896217 4279340.16761297, 14152960.15896217 4279340.16761297, 14152960.15896217 4279240.16761297, 14152860.15896217 4279240.16761297, 14152860.15896217 4279340.16761297))",48.0,6.0,721864.47,0.6147164680239814,,,금암1동
750,"POLYGON ((14152860.15896217 4279240.16761297, 14152960.15896217 4279240.16761297, 14152960.15896217 4279140.16761297, 14152860.15896217 4279140.16761297, 14152860.15896217 4279240.16761297))",140.0,31.0,759722.74,0.5566337387843439,,,금암1동
751,"POLYGON ((14152860.15896217 4279640.16761297, 14152960.15896217 4279640.16761297, 14152960.15896217 4279540.16761297, 14152860.15896217 4279540.16761297, 14152860.15896217 4279640.16761297))",9.0,30.0,0.0,0.6147164680239814,,,금암1동
752,"POLYGON ((14152760.15896217 4276940.16761297, 14152860.15896217 4276940.16761297, 14152860.15896217 4276840.16761297, 14152760.15896217 4276840.16761297, 14152760.15896217 4276940.16761297))",140.0,41.0,919384.18,0.9751342387079542,,,중앙동
753,"POLYGON ((14152760.15896217 4277640.16761297, 14152860.15896217 4277640.16761297, 14152860.15896217 4277540.16761297, 14152760.15896217 4277540.16761297, 14152760.15896217 4277640.16761297))",136.0,27.0,1147230.55,0.7089633370755564,,,금암1동
754,"POLYGON ((14152760.15896217 4277540.16761297, 14152860.15896217 4277540.16761297, 14152860.15896217 4277440.16761297, 14152760.15896217 4277440.16761297, 14152760.15896217 4277540.16761297))",82.0,27.0,723718.65,0.7089633370755564,77.0,,금암1동
755,"POLYGON ((14152760.15896217 4276440.16761297, 14152860.15896217 4276440.16761297, 14152860.15896217 4276340.16761297, 14152760.15896217 4276340.16761297, 14152760.15896217 4276440.16761297))",0.0,5.0,734010.2,0.9751342387079542,,,중앙동
756,"POLYGON ((14152760.15896217 4276340.16761297, 14152860.15896217 4276340.16761297, 14152860.15896217 4276240.16761297, 14152760.15896217 4276240.16761297, 14152760.15896217 4276340.16761297))",32.0,12.0,853146.85,0.9751342387079542,,,중앙동
757,"POLYGON ((14152760.15896217 4276240.16761297, 14152860.15896217 4276240.16761297, 14152860.15896217 4276140.16761297, 14152760.15896217 4276140.16761297, 14152760.15896217 4276240.16761297))",91.0,43.0,853146.85,0.9751342387079542,24.0,,중앙동
758,"POLYGON ((14152760.15896217 4276140.16761297, 14152860.15896217 4276140.16761297, 14152860.15896217 4276040.16761297, 14152760.15896217 4276040.16761297, 14152760.15896217 4276140.16761297))",91.0,43.0,696565.11,0.9751342387079542,,,중앙동
759,"POLYGON ((14152760.15896217 4276840.16761297, 14152860.15896217 4276840.16761297, 14152860.15896217 4276740.16761297, 14152760.15896217 4276740.16761297, 14152760.15896217 4276840.16761297))",296.0,41.0,919384.18,0.9751342387079542,,,중앙동
760,"POLYGON ((14152760.15896217 4276740.16761297, 14152860.15896217 4276740.16761297, 14152860.15896217 4276640.16761297, 14152760.15896217 4276640.16761297, 14152760.15896217 4276740.16761297))",296.0,23.0,862261.21,0.9751342387079542,,,중앙동
761,"POLYGON ((14152760.15896217 4276640.16761297, 14152860.15896217 4276640.16761297, 14152860.15896217 4276540.16761297, 14152760.15896217 4276540.16761297, 14152760.15896217 4276640.16761297))",119.0,20.0,862261.21,0.9751342387079542,,,중앙동
762,"POLYGON ((14152760.15896217 4276540.16761297, 14152860.15896217 4276540.16761297, 14152860.15896217 4276440.16761297, 14152760.15896217 4276440.16761297, 14152760.15896217 4276540.16761297))",13.0,8.0,734010.2,0.9751342387079542,,,중앙동
763,"POLYGON ((14152760.15896217 4276040.16761297, 14152860.15896217 4276040.16761297, 14152860.15896217 4275940.16761297, 14152760.15896217 4275940.16761297, 14152760.15896217 4276040.16761297))",52.0,28.0,696565.11,0.9751342387079542,,,중앙동
764,"POLYGON ((14152760.15896217 4275940.16761297, 14152860.15896217 4275940.16761297, 14152860.15896217 4275840.16761297, 14152760.15896217 4275840.16761297, 14152760.15896217 4275940.16761297))",52.0,28.0,583266.03,0.9751342387079542,,,중앙동
765,"POLYGON ((14152760.15896217 4275840.16761297, 14152860.15896217 4275840.16761297, 14152860.15896217 4275740.16761297, 14152760.15896217 4275740.16761297, 14152760.15896217 4275840.16761297))",0.0,13.0,325127.55,0.9751342387079542,,,중앙동
766,"POLYGON ((14152860.15896217 4275940.16761297, 14152960.15896217 4275940.16761297, 14152960.15896217 4275840.16761297, 14152860.15896217 4275840.16761297, 14152860.15896217 4275940.16761297))",52.0,36.0,697595.31,0.9751342387079542,,,중앙동
767,"POLYGON ((14152860.15896217 4275840.16761297, 14152960.15896217 4275840.16761297, 14152960.15896217 4275740.16761297, 14152860.15896217 4275740.16761297, 14152860.15896217 4275840.16761297))",36.0,23.0,697595.31,0.9751342387079542,,,중앙동
768,"POLYGON ((14152860.15896217 4275740.16761297, 14152960.15896217 4275740.16761297, 14152960.15896217 4275640.16761297, 14152860.15896217 4275640.16761297, 14152860.15896217 4275740.16761297))",36.0,23.0,807555.27,0.9751342387079542,,,중앙동
769,"POLYGON ((14152860.15896217 4275640.16761297, 14152960.15896217 4275640.16761297, 14152960.15896217 4275540.16761297, 14152860.15896217 4275540.16761297, 14152860.15896217 4275640.16761297))",0.0,12.0,807555.27,0.9751342387079542,,,중앙동
770,"POLYGON ((14152860.15896217 4278740.16761297, 14152960.15896217 4278740.16761297, 14152960.15896217 4278640.16761297, 14152860.15896217 4278640.16761297, 14152860.15896217 4278740.16761297))",135.0,39.0,841947.22,0.5566337387843439,,,금암1동
771,"POLYGON ((14152860.15896217 4278640.16761297, 14152960.15896217 4278640.16761297, 14152960.15896217 4278540.16761297, 14152860.15896217 4278540.16761297, 14152860.15896217 4278640.16761297))",136.0,54.0,734943.99,0.5566337387843439,,,금암1동
772,"POLYGON ((14152860.15896217 4278540.16761297, 14152960.15896217 4278540.16761297, 14152960.15896217 4278440.16761297, 14152860.15896217 4278440.16761297, 14152860.15896217 4278540.16761297))",136.0,54.0,675283.06,0.6147164680239814,,,금암1동
773,"POLYGON ((14152860.15896217 4278440.16761297, 14152960.15896217 4278440.16761297, 14152960.15896217 4278340.16761297, 14152860.15896217 4278340.16761297, 14152860.15896217 4278440.16761297))",108.0,39.0,665575.28,0.6147164680239814,,,금암1동
774,"POLYGON ((14152860.15896217 4279140.16761297, 14152960.15896217 4279140.16761297, 14152960.15896217 4279040.16761297, 14152860.15896217 4279040.16761297, 14152860.15896217 4279140.16761297))",140.0,31.0,1323656.31,0.5566337387843439,,,금암1동
775,"POLYGON ((14152860.15896217 4279040.16761297, 14152960.15896217 4279040.16761297, 14152960.15896217 4278940.16761297, 14152860.15896217 4278940.16761297, 14152860.15896217 4279040.16761297))",55.0,21.0,1323656.31,0.5566337387843439,,,금암1동
776,"POLYGON ((14152860.15896217 4278940.16761297, 14152960.15896217 4278940.16761297, 14152960.15896217 4278840.16761297, 14152860.15896217 4278840.16761297, 14152860.15896217 4278940.16761297))",64.0,21.0,1323656.31,0.5566337387843439,,,금암1동
777,"POLYGON ((14152860.15896217 4278840.16761297, 14152960.15896217 4278840.16761297, 14152960.15896217 4278740.16761297, 14152860.15896217 4278740.16761297, 14152860.15896217 4278840.16761297))",119.0,38.0,910705.97,0.5566337387843439,,,금암1동
778,"POLYGON ((14152860.15896217 4277840.16761297, 14152960.15896217 4277840.16761297, 14152960.15896217 4277740.16761297, 14152860.15896217 4277740.16761297, 14152860.15896217 4277840.16761297))",54.0,18.0,760551.64,0.6147164680239814,,,금암1동
